frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport
"Jul 10, 2025 10:39:46.836431902 CEST","10.74.16.176","224.0.0.251","17",,
"Jul 10, 2025 10:39:46.836729842 CEST","10.74.16.176","224.0.0.251","17",,
"Jul 10, 2025 10:39:46.837070044 CEST",,,,,
"Jul 10, 2025 10:39:46.837099204 CEST",,,,,
"Jul 10, 2025 10:39:46.841829814 CEST","10.74.17.168","239.255.255.250","17",,
"Jul 10, 2025 10:39:46.842430194 CEST","10.74.16.176","224.0.0.251","17",,
"Jul 10, 2025 10:39:46.842500278 CEST","10.74.16.176","224.0.0.251","17",,
"Jul 10, 2025 10:39:46.842500406 CEST",,,,,
"Jul 10, 2025 10:39:46.842530612 CEST",,,,,
"Jul 10, 2025 10:39:46.844791865 CEST","206.171.109.156","10.74.18.51","6","3151","80"
"Jul 10, 2025 10:39:46.844807523 CEST","10.74.18.51","206.171.109.156","6","80","3151"
"Jul 10, 2025 10:39:46.851646269 CEST","10.74.18.51","24.7.83.125","6","80","2850"
"Jul 10, 2025 10:39:46.851659147 CEST","10.74.18.51","203.46.54.53","6","80","2851"
"Jul 10, 2025 10:39:46.851663044 CEST","10.74.18.51","244.213.46.43","6","80","2852"
"Jul 10, 2025 10:39:46.854910756 CEST","224.220.100.154","10.74.18.51","6","3152","80"
"Jul 10, 2025 10:39:46.864981282 CEST","32.143.193.223","10.74.18.51","6","3153","80"
"Jul 10, 2025 10:39:46.864998798 CEST","10.74.18.51","32.143.193.223","6","80","3153"
"Jul 10, 2025 10:39:46.875048285 CEST","248.126.157.131","10.74.18.51","6","3154","80"
"Jul 10, 2025 10:39:46.875061203 CEST","10.74.18.51","248.126.157.131","6","80","3154"
"Jul 10, 2025 10:39:46.883654215 CEST","10.74.18.51","139.244.108.253","6","80","2853"
"Jul 10, 2025 10:39:46.883666041 CEST","10.74.18.51","136.64.80.104","6","80","2854"
"Jul 10, 2025 10:39:46.883670362 CEST","10.74.18.51","24.55.91.70","6","80","2855"
"Jul 10, 2025 10:39:46.885145515 CEST","7.223.244.143","10.74.18.51","6","3155","80"
"Jul 10, 2025 10:39:46.885158441 CEST","10.74.18.51","7.223.244.143","6","80","3155"
"Jul 10, 2025 10:39:46.891419033 CEST",,,,,
"Jul 10, 2025 10:39:46.895213387 CEST","7.244.158.204","10.74.18.51","6","3156","80"
"Jul 10, 2025 10:39:46.895226492 CEST","10.74.18.51","7.244.158.204","6","80","3156"
"Jul 10, 2025 10:39:46.905314077 CEST","100.208.147.54","10.74.18.51","6","3157","80"
"Jul 10, 2025 10:39:46.905330296 CEST","10.74.18.51","100.208.147.54","6","80","3157"
"Jul 10, 2025 10:39:46.915379028 CEST","134.48.70.221","10.74.18.51","6","3158","80"
"Jul 10, 2025 10:39:46.915393802 CEST","10.74.18.51","134.48.70.221","6","80","3158"
"Jul 10, 2025 10:39:46.915633646 CEST","10.74.18.51","252.18.83.218","6","80","2857"
"Jul 10, 2025 10:39:46.915643959 CEST","10.74.18.51","24.212.65.64","6","80","2858"
"Jul 10, 2025 10:39:46.915647649 CEST","10.74.18.51","214.98.173.139","6","80","2859"
"Jul 10, 2025 10:39:46.925480235 CEST","141.155.80.62","10.74.18.51","6","3159","80"
"Jul 10, 2025 10:39:46.925524378 CEST","10.74.18.51","141.155.80.62","6","80","3159"
"Jul 10, 2025 10:39:46.935509350 CEST","114.38.255.203","10.74.18.51","6","3160","80"
"Jul 10, 2025 10:39:46.935523834 CEST","10.74.18.51","114.38.255.203","6","80","3160"
"Jul 10, 2025 10:39:46.945614790 CEST","83.255.193.65","10.74.18.51","6","3161","80"
"Jul 10, 2025 10:39:46.945641271 CEST","10.74.18.51","83.255.193.65","6","80","3161"
"Jul 10, 2025 10:39:46.947647625 CEST","10.74.18.51","97.109.70.253","6","80","2463"
"Jul 10, 2025 10:39:46.947661070 CEST","10.74.18.51","194.114.125.83","6","80","2462"
"Jul 10, 2025 10:39:46.947665550 CEST","10.74.18.51","223.92.133.43","6","80","2461"
"Jul 10, 2025 10:39:46.947669417 CEST","10.74.18.51","181.143.94.127","6","80","2460"
"Jul 10, 2025 10:39:46.947673310 CEST","10.74.18.51","131.244.229.141","6","80","2459"
"Jul 10, 2025 10:39:46.947680216 CEST","10.74.18.51","47.245.219.203","6","80","2458"
"Jul 10, 2025 10:39:46.947683990 CEST","10.74.18.51","102.223.84.223","6","80","2457"
"Jul 10, 2025 10:39:46.947687861 CEST","10.74.18.51","39.171.244.255","6","80","2456"
"Jul 10, 2025 10:39:46.947691752 CEST","10.74.18.51","158.224.248.208","6","80","2455"
"Jul 10, 2025 10:39:46.947695757 CEST","10.74.18.51","43.77.92.10","6","80","2454"
"Jul 10, 2025 10:39:46.947699631 CEST","10.74.18.51","105.45.155.223","6","80","2453"
"Jul 10, 2025 10:39:46.947703515 CEST","10.74.18.51","77.134.47.6","6","80","2452"
"Jul 10, 2025 10:39:46.947707591 CEST","10.74.18.51","214.48.103.138","6","80","2451"
"Jul 10, 2025 10:39:46.947711002 CEST","10.74.18.51","125.62.223.155","6","80","2450"
"Jul 10, 2025 10:39:46.947714548 CEST","10.74.18.51","131.227.42.52","6","80","2449"
"Jul 10, 2025 10:39:46.947720814 CEST","10.74.18.51","142.140.43.109","6","80","2448"
"Jul 10, 2025 10:39:46.947724110 CEST","10.74.18.51","38.11.182.39","6","80","2446"
"Jul 10, 2025 10:39:46.947732112 CEST","10.74.18.51","206.68.65.21","6","80","2444"
"Jul 10, 2025 10:39:46.947737846 CEST","10.74.18.51","6.134.218.53","6","80","2443"
"Jul 10, 2025 10:39:46.947741856 CEST","10.74.18.51","114.61.103.220","6","80","2442"
"Jul 10, 2025 10:39:46.947746059 CEST","10.74.18.51","177.143.157.158","6","80","2441"
"Jul 10, 2025 10:39:46.947749495 CEST","10.74.18.51","75.109.194.73","6","80","2440"
"Jul 10, 2025 10:39:46.947752668 CEST","10.74.18.51","108.92.158.253","6","80","2439"
"Jul 10, 2025 10:39:46.947757397 CEST","10.74.18.51","154.252.116.223","6","80","3061"
"Jul 10, 2025 10:39:46.947761341 CEST","10.74.18.51","80.87.56.10","6","80","3060"
"Jul 10, 2025 10:39:46.947765208 CEST","10.74.18.51","162.223.109.221","6","80","2860"
"Jul 10, 2025 10:39:46.947768879 CEST","10.74.18.51","138.73.246.134","6","80","2861"
"Jul 10, 2025 10:39:46.947772346 CEST","10.74.18.51","75.10.54.155","6","80","2862"
"Jul 10, 2025 10:39:46.948154416 CEST",,,,,
"Jul 10, 2025 10:39:46.955792658 CEST","194.149.127.71","10.74.18.51","6","3162","80"
"Jul 10, 2025 10:39:46.955807148 CEST","10.74.18.51","194.149.127.71","6","80","3162"
"Jul 10, 2025 10:39:46.965863133 CEST","203.204.13.43","10.74.18.51","6","3163","80"
"Jul 10, 2025 10:39:46.965876664 CEST","10.74.18.51","203.204.13.43","6","80","3163"
"Jul 10, 2025 10:39:46.975934415 CEST","220.131.158.177","10.74.18.51","6","3164","80"
"Jul 10, 2025 10:39:46.975950001 CEST","10.74.18.51","220.131.158.177","6","80","3164"
"Jul 10, 2025 10:39:46.979640572 CEST","10.74.18.51","134.87.11.173","6","80","3065"
"Jul 10, 2025 10:39:46.979657003 CEST","10.74.18.51","7.59.114.52","6","80","3064"
"Jul 10, 2025 10:39:46.979661272 CEST","10.74.18.51","95.108.109.31","6","80","3063"
"Jul 10, 2025 10:39:46.979665051 CEST","10.74.18.51","147.213.22.186","6","80","3062"
"Jul 10, 2025 10:39:46.979669158 CEST","10.74.18.51","244.22.42.38","6","80","2863"
"Jul 10, 2025 10:39:46.979673130 CEST","10.74.18.51","6.186.84.253","6","80","2864"
"Jul 10, 2025 10:39:46.979676926 CEST","10.74.18.51","203.139.244.73","6","80","2865"
"Jul 10, 2025 10:39:46.986053174 CEST","31.24.244.103","10.74.18.51","6","3165","80"
"Jul 10, 2025 10:39:46.986077918 CEST","10.74.18.51","31.24.244.103","6","80","3165"
"Jul 10, 2025 10:39:46.996110590 CEST","48.24.203.141","10.74.18.51","6","3166","80"
"Jul 10, 2025 10:39:46.996126644 CEST","10.74.18.51","48.24.203.141","6","80","3166"
"Jul 10, 2025 10:39:47.006197949 CEST","120.173.52.24","10.74.18.51","6","3167","80"
"Jul 10, 2025 10:39:47.006219393 CEST","10.74.18.51","120.173.52.24","6","80","3167"
"Jul 10, 2025 10:39:47.011681686 CEST","10.74.18.51","48.253.13.138","6","80","3068"
"Jul 10, 2025 10:39:47.011710935 CEST","10.74.18.51","53.218.127.136","6","80","3067"
"Jul 10, 2025 10:39:47.011715994 CEST","10.74.18.51","135.162.109.227","6","80","3066"
"Jul 10, 2025 10:39:47.011723568 CEST","10.74.18.51","204.157.191.132","6","80","2866"
"Jul 10, 2025 10:39:47.011728869 CEST","10.74.18.51","40.114.61.141","6","80","2867"
"Jul 10, 2025 10:39:47.011732966 CEST","10.74.18.51","159.87.45.116","6","80","2868"
"Jul 10, 2025 10:39:47.016412807 CEST","121.10.156.38","10.74.18.51","6","3168","80"
"Jul 10, 2025 10:39:47.016459723 CEST","10.74.18.51","121.10.156.38","6","80","3168"
"Jul 10, 2025 10:39:47.026498007 CEST","24.184.180.15","10.74.18.51","6","3169","80"
"Jul 10, 2025 10:39:47.026522879 CEST","10.74.18.51","24.184.180.15","6","80","3169"
"Jul 10, 2025 10:39:47.036537222 CEST","194.98.87.223","10.74.18.51","6","3170","80"
"Jul 10, 2025 10:39:47.036555338 CEST","10.74.18.51","194.98.87.223","6","80","3170"
"Jul 10, 2025 10:39:47.043652577 CEST","10.74.18.51","40.229.193.162","6","80","3071"
"Jul 10, 2025 10:39:47.043670189 CEST","10.74.18.51","29.253.13.212","6","80","3070"
"Jul 10, 2025 10:39:47.043678733 CEST","10.74.18.51","223.245.87.62","6","80","3069"
"Jul 10, 2025 10:39:47.043683965 CEST","10.74.18.51","70.220.12.46","6","80","2869"
"Jul 10, 2025 10:39:47.043689232 CEST","10.74.18.51","156.78.223.11","6","80","2870"
"Jul 10, 2025 10:39:47.043699312 CEST","10.74.18.51","138.24.134.127","6","80","2871"
"Jul 10, 2025 10:39:47.046626364 CEST","127.36.127.212","10.74.18.51","6","3171","80"
"Jul 10, 2025 10:39:47.056702954 CEST","120.15.10.45","10.74.18.51","6","3172","80"
"Jul 10, 2025 10:39:47.056727383 CEST","10.74.18.51","120.15.10.45","6","80","3172"
"Jul 10, 2025 10:39:47.066765179 CEST","40.10.114.7","10.74.18.51","6","3173","80"
"Jul 10, 2025 10:39:47.066781540 CEST","10.74.18.51","40.10.114.7","6","80","3173"
"Jul 10, 2025 10:39:47.075650670 CEST","10.74.18.51","215.154.101.91","6","80","3074"
"Jul 10, 2025 10:39:47.075664953 CEST","10.74.18.51","10.73.139.120","6","80","3073"
"Jul 10, 2025 10:39:47.075669468 CEST","10.74.18.51","114.173.218.65","6","80","3072"
"Jul 10, 2025 10:39:47.075676309 CEST","10.74.18.51","209.53.127.189","6","80","2872"
"Jul 10, 2025 10:39:47.075680708 CEST","10.74.18.51","149.75.194.120","6","80","2873"
"Jul 10, 2025 10:39:47.075685085 CEST","10.74.18.51","97.139.139.45","6","80","2874"
"Jul 10, 2025 10:39:47.075688555 CEST","10.74.18.51","116.213.150.143","6","80","2875"
"Jul 10, 2025 10:39:47.076835892 CEST","158.10.38.108","10.74.18.51","6","3174","80"
"Jul 10, 2025 10:39:47.076851508 CEST","10.74.18.51","158.10.38.108","6","80","3174"
"Jul 10, 2025 10:39:47.086962189 CEST","70.195.15.212","10.74.18.51","6","3175","80"
"Jul 10, 2025 10:39:47.086988790 CEST","10.74.18.51","70.195.15.212","6","80","3175"
"Jul 10, 2025 10:39:47.097019493 CEST","48.139.64.127","10.74.18.51","6","3176","80"
"Jul 10, 2025 10:39:47.097049094 CEST","10.74.18.51","48.139.64.127","6","80","3176"
"Jul 10, 2025 10:39:47.099388670 CEST",,,,,
"Jul 10, 2025 10:39:47.107112024 CEST","195.139.24.214","10.74.18.51","6","3177","80"
"Jul 10, 2025 10:39:47.107129621 CEST","10.74.18.51","195.139.24.214","6","80","3177"
"Jul 10, 2025 10:39:47.107640840 CEST","10.74.18.51","89.223.186.24","6","80","3076"
"Jul 10, 2025 10:39:47.107653164 CEST","10.74.18.51","43.103.75.154","6","80","3075"
"Jul 10, 2025 10:39:47.107664257 CEST","10.74.18.51","154.142.36.140","6","80","2876"
"Jul 10, 2025 10:39:47.107670768 CEST","10.74.18.51","121.189.84.120","6","80","2877"
"Jul 10, 2025 10:39:47.107678553 CEST","10.74.18.51","15.195.75.143","6","80","2878"
"Jul 10, 2025 10:39:47.117216277 CEST","134.147.206.97","10.74.18.51","6","3178","80"
"Jul 10, 2025 10:39:47.117268102 CEST","10.74.18.51","134.147.206.97","6","80","3178"
"Jul 10, 2025 10:39:47.125725119 CEST",,,,,
"Jul 10, 2025 10:39:47.127311358 CEST","10.118.97.83","10.74.18.51","6","3179","80"
"Jul 10, 2025 10:39:47.127366797 CEST","10.74.18.51","10.118.97.83","6","80","3179"
"Jul 10, 2025 10:39:47.128550610 CEST","0.0.0.0","255.255.255.255","17",,
"Jul 10, 2025 10:39:47.137383292 CEST","114.31.184.224","10.74.18.51","6","3180","80"
"Jul 10, 2025 10:39:47.137416930 CEST","10.74.18.51","114.31.184.224","6","80","3180"
"Jul 10, 2025 10:39:47.137890738 CEST",,,,,
"Jul 10, 2025 10:39:47.139648415 CEST","10.74.18.51","21.87.120.194","6","80","3081"
"Jul 10, 2025 10:39:47.139661731 CEST","10.74.18.51","109.109.143.24","6","80","3080"
"Jul 10, 2025 10:39:47.139666196 CEST","10.74.18.51","75.255.7.107","6","80","3079"
"Jul 10, 2025 10:39:47.139670534 CEST","10.74.18.51","223.138.148.10","6","80","3078"
"Jul 10, 2025 10:39:47.139678732 CEST","10.74.18.51","162.104.80.193","6","80","2879"
"Jul 10, 2025 10:39:47.139683376 CEST","10.74.18.51","208.94.24.100","6","80","2880"
"Jul 10, 2025 10:39:47.139687694 CEST","10.74.18.51","24.248.61.121","6","80","2881"
"Jul 10, 2025 10:39:47.147448537 CEST","214.126.157.15","10.74.18.51","6","3181","80"
"Jul 10, 2025 10:39:47.147478587 CEST","10.74.18.51","214.126.157.15","6","80","3181"
"Jul 10, 2025 10:39:47.157513852 CEST","56.143.39.115","10.74.18.51","6","3182","80"
"Jul 10, 2025 10:39:47.157538816 CEST","10.74.18.51","56.143.39.115","6","80","3182"
"Jul 10, 2025 10:39:47.167576197 CEST","108.64.177.84","10.74.18.51","6","3183","80"
"Jul 10, 2025 10:39:47.167610108 CEST","10.74.18.51","108.64.177.84","6","80","3183"
"Jul 10, 2025 10:39:47.171641510 CEST","10.74.18.51","195.127.193.49","6","80","3084"
"Jul 10, 2025 10:39:47.171654361 CEST","10.74.18.51","17.208.253.80","6","80","3083"
"Jul 10, 2025 10:39:47.171658751 CEST","10.74.18.51","154.113.0.87","6","80","3082"
"Jul 10, 2025 10:39:47.171665627 CEST","10.74.18.51","7.53.54.40","6","80","2882"
"Jul 10, 2025 10:39:47.171669774 CEST","10.74.18.51","107.64.31.221","6","80","2883"
"Jul 10, 2025 10:39:47.177646320 CEST","109.208.244.180","10.74.18.51","6","3184","80"
"Jul 10, 2025 10:39:47.177671040 CEST","10.74.18.51","109.208.244.180","6","80","3184"
"Jul 10, 2025 10:39:47.187782056 CEST","45.155.241.43","10.74.18.51","6","3185","80"
"Jul 10, 2025 10:39:47.187804283 CEST","10.74.18.51","45.155.241.43","6","80","3185"
"Jul 10, 2025 10:39:47.197930521 CEST","22.59.62.227","10.74.18.51","6","3186","80"
"Jul 10, 2025 10:39:47.197964071 CEST","10.74.18.51","22.59.62.227","6","80","3186"
"Jul 10, 2025 10:39:47.203692237 CEST","10.74.18.51","220.45.109.229","6","80","3087"
"Jul 10, 2025 10:39:47.203713153 CEST","10.74.18.51","180.42.18.63","6","80","3086"
"Jul 10, 2025 10:39:47.208179544 CEST","40.56.134.215","10.74.18.51","6","3187","80"
"Jul 10, 2025 10:39:47.208217897 CEST","10.74.18.51","40.56.134.215","6","80","3187"
"Jul 10, 2025 10:39:47.218255913 CEST","109.193.6.61","10.74.18.51","6","3188","80"
"Jul 10, 2025 10:39:47.218281978 CEST","10.74.18.51","109.193.6.61","6","80","3188"
"Jul 10, 2025 10:39:47.228386887 CEST","115.214.227.184","10.74.18.51","6","3189","80"
"Jul 10, 2025 10:39:47.228431598 CEST","10.74.18.51","115.214.227.184","6","80","3189"
"Jul 10, 2025 10:39:47.235791845 CEST","10.74.18.51","214.80.142.244","6","80","3090"
"Jul 10, 2025 10:39:47.235832052 CEST","10.74.18.51","92.91.212.91","6","80","3089"
"Jul 10, 2025 10:39:47.235836657 CEST","10.74.18.51","39.149.186.227","6","80","3088"
"Jul 10, 2025 10:39:47.238715947 CEST","7.13.92.31","10.74.18.51","6","3190","80"
"Jul 10, 2025 10:39:47.238838464 CEST","10.74.18.51","7.13.92.31","6","80","3190"
"Jul 10, 2025 10:39:47.248971787 CEST","219.189.206.89","10.74.18.51","6","3191","80"
"Jul 10, 2025 10:39:47.249114435 CEST","10.74.18.51","219.189.206.89","6","80","3191"
"Jul 10, 2025 10:39:47.259083663 CEST","120.72.222.98","10.74.18.51","6","3192","80"
"Jul 10, 2025 10:39:47.259268967 CEST","10.74.18.51","120.72.222.98","6","80","3192"
"Jul 10, 2025 10:39:47.267732077 CEST","10.74.18.51","11.70.103.133","6","80","3092"
"Jul 10, 2025 10:39:47.267767936 CEST","10.74.18.51","153.72.134.104","6","80","3091"
"Jul 10, 2025 10:39:47.269241785 CEST","159.80.138.36","10.74.18.51","6","3193","80"
"Jul 10, 2025 10:39:47.269389738 CEST","10.74.18.51","159.80.138.36","6","80","3193"
"Jul 10, 2025 10:39:47.269509248 CEST",,,,,
"Jul 10, 2025 10:39:47.279487071 CEST","142.66.194.208","10.74.18.51","6","3194","80"
"Jul 10, 2025 10:39:47.279608138 CEST","10.74.18.51","142.66.194.208","6","80","3194"
"Jul 10, 2025 10:39:47.289679235 CEST","22.215.78.202","10.74.18.51","6","3195","80"
"Jul 10, 2025 10:39:47.289745477 CEST","10.74.18.51","22.215.78.202","6","80","3195"
"Jul 10, 2025 10:39:47.299729642 CEST","10.74.18.51","70.103.11.157","6","80","3096"
"Jul 10, 2025 10:39:47.299755691 CEST","10.74.18.51","66.143.56.36","6","80","3095"
"Jul 10, 2025 10:39:47.299759770 CEST","10.74.18.51","155.87.166.153","6","80","3094"
"Jul 10, 2025 10:39:47.299885995 CEST","213.24.53.194","10.74.18.51","6","3196","80"
"Jul 10, 2025 10:39:47.299914041 CEST","10.74.18.51","213.24.53.194","6","80","3196"
"Jul 10, 2025 10:39:47.310113151 CEST","100.223.31.43","10.74.18.51","6","3197","80"
"Jul 10, 2025 10:39:47.310168114 CEST","10.74.18.51","100.223.31.43","6","80","3197"
"Jul 10, 2025 10:39:47.320383177 CEST","113.244.15.52","10.74.18.51","6","3198","80"
"Jul 10, 2025 10:39:47.320519004 CEST","10.74.18.51","113.244.15.52","6","80","3198"
"Jul 10, 2025 10:39:47.330613848 CEST","182.75.98.111","10.74.18.51","6","3199","80"
"Jul 10, 2025 10:39:47.330671014 CEST","10.74.18.51","182.75.98.111","6","80","3199"
"Jul 10, 2025 10:39:47.331715179 CEST","10.74.18.51","32.220.10.24","6","80","3100"
"Jul 10, 2025 10:39:47.331754225 CEST","10.74.18.51","160.89.131.227","6","80","3099"
"Jul 10, 2025 10:39:47.331760594 CEST","10.74.18.51","66.140.126.43","6","80","3098"
"Jul 10, 2025 10:39:47.331769254 CEST","10.74.18.51","6.61.219.244","6","80","3097"
"Jul 10, 2025 10:39:47.340824947 CEST","134.126.186.115","10.74.18.51","6","3200","80"
"Jul 10, 2025 10:39:47.340912262 CEST","10.74.18.51","134.126.186.115","6","80","3200"
"Jul 10, 2025 10:39:47.351071749 CEST","62.252.88.10","10.74.18.51","6","3201","80"
"Jul 10, 2025 10:39:47.351113368 CEST","10.74.18.51","62.252.88.10","6","80","3201"
"Jul 10, 2025 10:39:47.361269630 CEST","84.214.31.131","10.74.18.51","6","3202","80"
"Jul 10, 2025 10:39:47.361324285 CEST","10.74.18.51","84.214.31.131","6","80","3202"
"Jul 10, 2025 10:39:47.363680060 CEST","10.74.18.51","120.115.255.142","6","80","3103"
"Jul 10, 2025 10:39:47.363713645 CEST","10.74.18.51","80.87.58.138","6","80","3102"
"Jul 10, 2025 10:39:47.363723146 CEST","10.74.18.51","63.109.16.107","6","80","3101"
"Jul 10, 2025 10:39:47.371431515 CEST","84.12.223.39","10.74.18.51","6","3203","80"
"Jul 10, 2025 10:39:47.371525295 CEST","10.74.18.51","84.12.223.39","6","80","3203"
"Jul 10, 2025 10:39:47.381648944 CEST","56.63.220.121","10.74.18.51","6","3204","80"
"Jul 10, 2025 10:39:47.381690848 CEST","10.74.18.51","56.63.220.121","6","80","3204"
"Jul 10, 2025 10:39:47.391948000 CEST","70.58.158.52","10.74.18.51","6","3205","80"
"Jul 10, 2025 10:39:47.392070974 CEST","10.74.18.51","70.58.158.52","6","80","3205"
"Jul 10, 2025 10:39:47.395756786 CEST","10.74.18.51","22.181.173.111","6","80","3106"
"Jul 10, 2025 10:39:47.395786540 CEST","10.74.18.51","62.92.71.53","6","80","3105"
"Jul 10, 2025 10:39:47.395790497 CEST","10.74.18.51","173.218.255.227","6","80","3104"
"Jul 10, 2025 10:39:47.402117094 CEST","101.6.252.194","10.74.18.51","6","3206","80"
"Jul 10, 2025 10:39:47.402203879 CEST","10.74.18.51","101.6.252.194","6","80","3206"
"Jul 10, 2025 10:39:47.412247367 CEST","136.50.181.0","10.74.18.51","6","3207","80"
"Jul 10, 2025 10:39:47.412359633 CEST","10.74.18.51","136.50.181.0","6","80","3207"
"Jul 10, 2025 10:39:47.422481376 CEST","53.13.173.171","10.74.18.51","6","3208","80"
"Jul 10, 2025 10:39:47.422530408 CEST","10.74.18.51","53.13.173.171","6","80","3208"
"Jul 10, 2025 10:39:47.427701374 CEST","10.74.18.51","218.204.6.80","6","80","3109"
"Jul 10, 2025 10:39:47.427722327 CEST","10.74.18.51","119.255.22.244","6","80","3108"
"Jul 10, 2025 10:39:47.427726607 CEST","10.74.18.51","43.87.189.73","6","80","3107"
"Jul 10, 2025 10:39:47.432700745 CEST","120.56.135.141","10.74.18.51","6","3209","80"
"Jul 10, 2025 10:39:47.432811496 CEST","10.74.18.51","120.56.135.141","6","80","3209"
"Jul 10, 2025 10:39:47.442840793 CEST","13.82.95.252","10.74.18.51","6","3210","80"
"Jul 10, 2025 10:39:47.442880852 CEST","10.74.18.51","13.82.95.252","6","80","3210"
"Jul 10, 2025 10:39:47.453348157 CEST","244.150.149.191","10.74.18.51","6","3211","80"
"Jul 10, 2025 10:39:47.453401632 CEST","10.74.18.51","244.150.149.191","6","80","3211"
"Jul 10, 2025 10:39:47.459701852 CEST","10.74.18.51","118.82.36.108","6","80","3112"
"Jul 10, 2025 10:39:47.459727725 CEST","10.74.18.51","191.12.63.12","6","80","3111"
"Jul 10, 2025 10:39:47.459732068 CEST","10.74.18.51","48.73.148.166","6","80","3110"
"Jul 10, 2025 10:39:47.463459199 CEST","63.10.70.6","10.74.18.51","6","3212","80"
"Jul 10, 2025 10:39:47.463506032 CEST","10.74.18.51","63.10.70.6","6","80","3212"
"Jul 10, 2025 10:39:47.473641193 CEST","162.89.11.155","10.74.18.51","6","3213","80"
"Jul 10, 2025 10:39:47.473691058 CEST","10.74.18.51","162.89.11.155","6","80","3213"
"Jul 10, 2025 10:39:47.483860649 CEST","191.6.139.11","10.74.18.51","6","3214","80"
"Jul 10, 2025 10:39:47.483988204 CEST","10.74.18.51","191.6.139.11","6","80","3214"
"Jul 10, 2025 10:39:47.491778491 CEST","10.74.18.51","103.22.83.32","6","80","3116"
"Jul 10, 2025 10:39:47.491832013 CEST","10.74.18.51","105.255.89.70","6","80","3115"
"Jul 10, 2025 10:39:47.491838229 CEST","10.74.18.51","87.25.143.229","6","80","3114"
