No.,timestamp,src_ip,dst_ip,proto,Length,Info,src_port,dst_port,label,src_ip_entropy,dst_ip_entropy,src_port_var,dst_port_var,is_ip_aleatoire_80,ip_aleatoire_80,is_ip_aleatoire_port,is_ip_source_unique,is_ip_source_rare_on_port,is_new_src_ip_on_port_10_74
,"Jul 10, 2025 10:39:40.503113498 CEST",158.109.153.223,10.74.18.51,6.0,,,2523,80,1,2.8729055953200566,2.59490661824394,2523,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.523411382 CEST",48.92.6.100,10.74.18.51,6.0,,,2525,80,1,2.8453509366224368,2.59490661824394,2525,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.533623800 CEST",191.61.24.138,10.74.18.51,6.0,,,2526,80,1,2.7192945256669794,2.59490661824394,2526,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.543736461 CEST",31.148.127.87,10.74.18.51,6.0,,,2527,80,1,2.66122625626979,2.59490661824394,2527,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.553936140 CEST",71.140.214.11,10.74.18.51,6.0,,,2528,80,1,2.2877837199410704,2.59490661824394,2528,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.564107919 CEST",182.135.92.75,10.74.18.51,6.0,,,2529,80,1,2.873140679513133,2.59490661824394,2529,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.574300338 CEST",80.84.224.245,10.74.18.51,6.0,,,2530,80,1,2.449311833026446,2.59490661824394,2530,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.584413855 CEST",91.68.131.126,10.74.18.51,6.0,,,2531,80,1,2.5654483718208256,2.59490661824394,2531,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.594632850 CEST",70.184.91.244,10.74.18.51,6.0,,,2532,80,1,2.8150724101159437,2.59490661824394,2532,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.604804406 CEST",202.113.24.43,10.74.18.51,6.0,,,2533,80,1,2.5073801024236357,2.59490661824394,2533,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.614998922 CEST",53.101.204.194,10.74.18.51,6.0,,,2534,80,1,2.8423709931771093,2.59490661824394,2534,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.625275992 CEST",82.88.147.120,10.74.18.51,6.0,,,2535,80,1,2.6612262562697895,2.59490661824394,2535,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.635415093 CEST",76.108.94.97,10.74.18.51,6.0,,,2536,80,1,2.8553885422075336,2.59490661824394,2536,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.645555032 CEST",158.32.49.134,10.74.18.51,6.0,,,2537,80,1,2.8731406795131336,2.59490661824394,2537,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.655642757 CEST",223.224.158.100,10.74.18.51,6.0,,,2538,80,1,2.7898980954642876,2.59490661824394,2538,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.665846134 CEST",125.125.177.227,10.74.18.51,6.0,,,2539,80,1,2.2892464285091583,2.59490661824394,2539,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.675875303 CEST",75.115.55.136,10.74.18.51,6.0,,,2540,80,1,2.353533948577482,2.59490661824394,2540,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.686098807 CEST",138.52.70.140,10.74.18.51,6.0,,,2541,80,1,3.0269868333592873,2.59490661824394,2541,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.696274955 CEST",221.70.138.209,10.74.18.51,6.0,,,2542,80,1,2.8423709931771093,2.59490661824394,2542,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.706446384 CEST",101.244.227.59,10.74.18.51,6.0,,,2543,80,1,2.8423709931771093,2.59490661824394,2543,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.716639605 CEST",53.219.244.213,10.74.18.51,6.0,,,2544,80,1,2.699513850319966,2.59490661824394,2544,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.736979571 CEST",134.186.107.141,10.74.18.51,6.0,,,2546,80,1,2.6825887305018328,2.59490661824394,2546,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.747131948 CEST",80.171.143.204,10.74.18.51,6.0,,,2547,80,1,2.8423709931771093,2.59490661824394,2547,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.757318494 CEST",71.70.43.83,10.74.18.51,6.0,,,2548,80,1,2.663532754804255,2.59490661824394,2548,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.777660589 CEST",153.120.223.160,10.74.18.51,6.0,,,2550,80,1,2.689246428509158,2.59490661824394,2550,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.787716866 CEST",101.180.214.36,10.74.18.51,6.0,,,2551,80,1,2.7534343861887853,2.59490661824394,2551,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.808067418 CEST",1.203.244.87,10.74.18.51,6.0,,,2553,80,1,2.8553885422075336,2.59490661824394,2553,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.818192689 CEST",194.139.134.255,10.74.18.51,6.0,,,2554,80,1,2.739572261986723,2.59490661824394,2554,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.832106965 CEST",131.11.76.212,10.74.18.51,6.0,,,2555,80,1,2.287783719941071,2.59490661824394,2555,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.852115913 CEST",53.131.215.193,10.74.18.51,6.0,,,2557,80,1,2.4137995646056805,2.59490661824394,2557,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.859103143 CEST",155.111.219.213,10.74.18.51,6.0,,,2558,80,1,2.289246428509158,2.59490661824394,2558,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.869296805 CEST",191.136.7.36,10.74.18.51,6.0,,,2559,80,1,2.4591479170272446,2.59490661824394,2559,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.879596778 CEST",76.22.115.84,10.74.18.51,6.0,,,2560,80,1,2.8553885422075336,2.59490661824394,2560,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.889743799 CEST",160.141.136.155,10.74.18.51,6.0,,,2561,80,1,2.5492553971685004,2.59490661824394,2561,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.900166570 CEST",77.89.29.42,10.74.18.51,6.0,,,2562,80,1,2.481714572986073,2.59490661824394,2562,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.910336006 CEST",149.127.254.75,10.74.18.51,6.0,,,2563,80,1,2.753434386188785,2.59490661824394,2563,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.920672616 CEST",153.182.194.168,10.74.18.51,6.0,,,2564,80,1,2.9232314287976204,2.59490661824394,2564,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.930780932 CEST",136.87.173.82,10.74.18.51,6.0,,,2565,80,1,2.7192945256669794,2.59490661824394,2565,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.940827474 CEST",203.132.52.100,10.74.18.51,6.0,,,2566,80,1,2.5027361715940035,2.59490661824394,2566,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.951053391 CEST",214.218.80.223,10.74.18.51,6.0,,,2567,80,1,2.610577243331642,2.59490661824394,2567,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.971244383 CEST",134.89.128.11,10.74.18.51,6.0,,,2569,80,1,2.5654483718208256,2.59490661824394,2569,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:40.991439230 CEST",24.143.180.94,10.74.18.51,6.0,,,2571,80,1,2.8150724101159437,2.59490661824394,2571,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.001582930 CEST",141.66.121.24,10.74.18.51,6.0,,,2572,80,1,2.2577560641285177,2.59490661824394,2572,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.011763005 CEST",223.109.108.143,10.74.18.51,6.0,,,2573,80,1,2.8729055953200557,2.59490661824394,2573,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.021825645 CEST",194.140.213.126,10.74.18.51,6.0,,,2574,80,1,2.789898095464287,2.59490661824394,2574,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.031898795 CEST",92.47.27.73,10.74.18.51,6.0,,,2575,80,1,2.413088436425758,2.59490661824394,2575,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.042129601 CEST",210.244.53.101,10.74.18.51,6.0,,,2576,80,1,2.699513850319966,2.59490661824394,2576,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.052230051 CEST",103.206.32.222,10.74.18.51,6.0,,,2577,80,1,2.35274578087187,2.59490661824394,2577,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.062378850 CEST",38.12.80.10,10.74.18.51,6.0,,,2578,80,1,2.481714572986073,2.59490661824394,2578,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.072516737 CEST",0.94.156.253,10.74.18.51,6.0,,,2579,80,1,3.0220552088742005,2.59490661824394,2579,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.082696652 CEST",53.6.15.32,10.74.18.51,6.0,,,2580,80,1,2.4464393446710155,2.59490661824394,2580,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.092848166 CEST",123.119.154.64,10.74.18.51,6.0,,,2581,80,1,2.7534343861887853,2.59490661824394,2581,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.103119414 CEST",219.181.24.134,10.74.18.51,6.0,,,2582,80,1,2.610577243331642,2.59490661824394,2582,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.113201526 CEST",7.52.194.87,10.74.18.51,6.0,,,2583,80,1,2.845350936622437,2.59490661824394,2583,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.123335217 CEST",113.150.48.87,10.74.18.51,6.0,,,2584,80,1,2.8150724101159437,2.59490661824394,2584,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.133572711 CEST",127.61.255.131,10.74.18.51,6.0,,,2585,80,1,2.610577243331642,2.59490661824394,2585,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.143685145 CEST",63.102.111.7,10.74.18.51,6.0,,,2586,80,1,2.5220552088742005,2.59490661824394,2586,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.163945452 CEST",22.87.134.154,10.74.18.51,6.0,,,2588,80,1,2.8731406795131336,2.59490661824394,2588,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.174164805 CEST",132.102.49.31,10.74.18.51,6.0,,,2589,80,1,2.6612262562697895,2.59490661824394,2589,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.184247585 CEST",78.224.66.70,10.74.18.51,6.0,,,2590,80,1,2.688721875540867,2.59490661824394,2590,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.204388950 CEST",105.25.143.59,10.74.18.51,6.0,,,2592,80,1,2.8150724101159437,2.59490661824394,2592,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.214500644 CEST",120.214.171.157,10.74.18.51,6.0,,,2593,80,1,2.5492553971685,2.59490661824394,2593,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.244808147 CEST",100.253.63.103,10.74.18.51,6.0,,,2596,80,1,2.6455933144511468,2.59490661824394,2596,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.254912315 CEST",32.52.10.54,10.74.18.51,6.0,,,2597,80,1,2.663532754804255,2.59490661824394,2597,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.264967097 CEST",131.29.83.56,10.74.18.51,6.0,,,2598,80,1,2.8553885422075336,2.59490661824394,2598,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.275014064 CEST",143.246.59.83,10.74.18.51,6.0,,,2599,80,1,3.0269868333592873,2.59490661824394,2599,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.285089294 CEST",142.77.194.89,10.74.18.51,6.0,,,2600,80,1,2.7192945256669794,2.59490661824394,2600,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.305259143 CEST",143.10.58.46,10.74.18.51,6.0,,,2602,80,1,2.8553885422075336,2.59490661824394,2602,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.315348333 CEST",54.11.142.177,10.74.18.51,6.0,,,2603,80,1,2.411602217974672,2.59490661824394,2603,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.325429829 CEST",58.127.39.46,10.74.18.51,6.0,,,2604,80,1,3.188721875540867,2.59490661824394,2604,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.330046256 CEST",34.120.177.193,10.74.18.51,6.0,,,443,52276,1,2.8423709931771093,2.59490661824394,443,52276,0,1.0,0,0,0,0
,"Jul 10, 2025 10:39:41.335479616 CEST",120.139.177.180,10.74.18.51,6.0,,,2605,80,1,2.7898980954642876,2.59490661824394,2605,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.345571567 CEST",177.31.173.48,10.74.18.51,6.0,,,2606,80,1,2.449311833026446,2.59490661824394,2606,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.355916156 CEST",84.32.22.42,10.74.18.51,6.0,,,2607,80,1,2.1180782093497097,2.59490661824394,2607,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.365832861 CEST",186.227.52.227,10.74.18.51,6.0,,,2608,80,1,2.495602923729013,2.59490661824394,2608,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.375929312 CEST",116.24.142.139,10.74.18.51,6.0,,,2609,80,1,2.610577243331642,2.59490661824394,2609,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.386006080 CEST",194.52.194.246,10.74.18.51,6.0,,,2610,80,1,2.699513850319966,2.59490661824394,2610,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.396072398 CEST",78.136.24.220,10.74.18.51,6.0,,,2611,80,1,2.9689185639620974,2.59490661824394,2611,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.406151329 CEST",123.54.75.134,10.74.18.51,6.0,,,2612,80,1,2.7192945256669794,2.59490661824394,2612,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.416246817 CEST",98.32.72.11,10.74.18.51,6.0,,,2613,80,1,2.6635327548042547,2.59490661824394,2613,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.426333602 CEST",127.136.87.229,10.74.18.51,6.0,,,2614,80,1,2.8423709931771093,2.59490661824394,2614,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.436442419 CEST",88.138.22.121,10.74.18.51,6.0,,,2615,80,1,2.237397409783102,2.59490661824394,2615,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.446606054 CEST",158.115.139.29,10.74.18.51,6.0,,,2616,80,1,2.610577243331642,2.59490661824394,2616,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.456695478 CEST",59.120.54.64,10.74.18.51,6.0,,,2617,80,1,2.8553885422075336,2.59490661824394,2617,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.466810515 CEST",126.24.45.11,10.74.18.51,6.0,,,2618,80,1,2.4591479170272446,2.59490661824394,2618,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.486923824 CEST",53.223.244.32,10.74.18.51,6.0,,,2620,80,1,2.1996877947313282,2.59490661824394,2620,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.497004272 CEST",210.194.127.171,10.74.18.51,6.0,,,2621,80,1,2.5492553971685004,2.59490661824394,2621,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.537345638 CEST",125.253.59.155,10.74.18.51,6.0,,,2625,80,1,2.35274578087187,2.59490661824394,2625,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.547411510 CEST",206.195.140.91,10.74.18.51,6.0,,,2626,80,1,2.8423709931771084,2.59490661824394,2626,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.557501474 CEST",6.193.94.181,10.74.18.51,6.0,,,2627,80,1,2.625814583693911,2.59490661824394,2627,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.577689995 CEST",120.253.208.63,10.74.18.51,6.0,,,2629,80,1,2.8423709931771093,2.59490661824394,2629,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.587751433 CEST",219.245.173.62,10.74.18.51,6.0,,,2630,80,1,2.9852281360342525,2.59490661824394,2630,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.597803840 CEST",63.223.195.177,10.74.18.51,6.0,,,2631,80,1,2.8962915290459286,2.59490661824394,2631,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.607901063 CEST",36.255.45.223,10.74.18.51,6.0,,,2632,80,1,2.449311833026446,2.59490661824394,2632,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.617989902 CEST",141.120.123.134,10.74.18.51,6.0,,,2633,80,1,2.4159220638351666,2.59490661824394,2633,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.628087358 CEST",194.70.87.150,10.74.18.51,6.0,,,2634,80,1,2.873140679513133,2.59490661824394,2634,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.648379496 CEST",133.214.88.43,10.74.18.51,6.0,,,2636,80,1,2.5073801024236357,2.59490661824394,2636,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.658404167 CEST",139.92.134.48,10.74.18.51,6.0,,,2637,80,1,2.7192945256669794,2.59490661824394,2637,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.678556666 CEST",116.223.238.105,10.74.18.51,6.0,,,2639,80,1,2.822579761842491,2.59490661824394,2639,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.688627138 CEST",191.139.139.203,10.74.18.51,6.0,,,2640,80,1,2.422579761842491,2.59490661824394,2640,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.698678801 CEST",173.52.45.121,10.74.18.51,6.0,,,2641,80,1,2.6612262562697895,2.59490661824394,2641,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.708786192 CEST",184.218.54.17,10.74.18.51,6.0,,,2642,80,1,2.6612262562697895,2.59490661824394,2642,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.718874182 CEST",127.83.22.143,10.74.18.51,6.0,,,2643,80,1,2.6612262562697895,2.59490661824394,2643,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.728965881 CEST",83.39.43.253,10.74.18.51,6.0,,,2644,80,1,2.5220552088742005,2.59490661824394,2644,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.739048427 CEST",173.220.195.18,10.74.18.51,6.0,,,2645,80,1,2.9852281360342525,2.59490661824394,2645,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.749100713 CEST",141.120.195.107,10.74.18.51,6.0,,,2646,80,1,2.6825887305018328,2.59490661824394,2646,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.769313087 CEST",189.153.214.155,10.74.18.51,6.0,,,2648,80,1,2.7395722619867224,2.59490661824394,2648,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.779379759 CEST",203.45.154.53,10.74.18.51,6.0,,,2649,80,1,2.6612262562697895,2.59490661824394,2649,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.789508781 CEST",80.244.45.59,10.74.18.51,6.0,,,2650,80,1,2.6258145836939115,2.59490661824394,2650,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.799550933 CEST",208.177.64.147,10.74.18.51,6.0,,,2651,80,1,2.8423709931771093,2.59490661824394,2651,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.809688680 CEST",195.244.143.143,10.74.18.51,6.0,,,2652,80,1,2.60623892865339,2.59490661824394,2652,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.819796526 CEST",48.126.218.43,10.74.18.51,6.0,,,2653,80,1,2.7192945256669794,2.59490661824394,2653,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.839963265 CEST",87.12.6.47,10.74.18.51,6.0,,,2655,80,1,2.6464393446710153,2.59490661824394,2655,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.860071372 CEST",25.218.127.138,10.74.18.51,6.0,,,2657,80,1,2.6455933144511468,2.59490661824394,2657,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.880227788 CEST",62.32.87.63,10.74.18.51,6.0,,,2659,80,1,2.481714572986073,2.59490661824394,2659,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.890294393 CEST",78.221.43.156,10.74.18.51,6.0,,,2660,80,1,3.0269868333592873,2.59490661824394,2660,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.900344756 CEST",87.95.10.89,10.74.18.51,6.0,,,2661,80,1,2.663532754804255,2.59490661824394,2661,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.910449433 CEST",158.103.255.65,10.74.18.51,6.0,,,2662,80,1,2.7534343861887853,2.59490661824394,2662,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.920514263 CEST",75.127.16.155,10.74.18.51,6.0,,,2663,80,1,2.449311833026446,2.59490661824394,2663,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.930602539 CEST",104.109.75.227,10.74.18.51,6.0,,,2664,80,1,2.8962915290459277,2.59490661824394,2664,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.940682215 CEST",53.56.32.53,10.74.18.51,6.0,,,2665,80,1,2.1626441180472606,2.59490661824394,2665,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.950742379 CEST",43.62.108.229,10.74.18.51,6.0,,,2666,80,1,2.9689185639620974,2.59490661824394,2666,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.960829519 CEST",63.245.54.100,10.74.18.51,6.0,,,2667,80,1,2.8731406795131336,2.59490661824394,2667,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.970891959 CEST",109.220.80.191,10.74.18.51,6.0,,,2668,80,1,2.5027361715940035,2.59490661824394,2668,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.980955421 CEST",221.171.136.168,10.74.18.51,6.0,,,2669,80,1,2.5492553971685,2.59490661824394,2669,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:41.991013663 CEST",150.147.92.80,10.74.18.51,6.0,,,2670,80,1,3.0269868333592873,2.59490661824394,2670,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.001099095 CEST",25.181.49.195,10.74.18.51,6.0,,,2671,80,1,2.66122625626979,2.59490661824394,2671,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.011251603 CEST",63.48.153.143,10.74.18.51,6.0,,,2672,80,1,2.6612262562697895,2.59490661824394,2672,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.021371933 CEST",134.120.221.173,10.74.18.51,6.0,,,2673,80,1,2.606238928653389,2.59490661824394,2673,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.031613347 CEST",52.227.36.63,10.74.18.51,6.0,,,2674,80,1,2.459147917027245,2.59490661824394,2674,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.041605960 CEST",153.147.134.138,10.74.18.51,6.0,,,2675,80,1,2.606238928653389,2.59490661824394,2675,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.051691378 CEST",7.186.100.162,10.74.18.51,6.0,,,2676,80,1,2.6612262562697895,2.59490661824394,2676,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.061761024 CEST",42.136.246.154,10.74.18.51,6.0,,,2677,80,1,2.699513850319966,2.59490661824394,2677,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.071835765 CEST",220.215.223.50,10.74.18.51,6.0,,,2678,80,1,2.35274578087187,2.59490661824394,2678,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.081916767 CEST",191.43.219.83,10.74.18.51,6.0,,,2679,80,1,2.6612262562697895,2.59490661824394,2679,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.092016888 CEST",150.89.52.63,10.74.18.51,6.0,,,2680,80,1,3.0220552088742,2.59490661824394,2680,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.102095134 CEST",92.125.248.11,10.74.18.51,6.0,,,2681,80,1,2.6031579868726,2.59490661824394,2681,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.112189396 CEST",92.75.131.58,10.74.18.51,6.0,,,2682,80,1,2.8553885422075336,2.59490661824394,2682,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.122258796 CEST",56.27.72.127,10.74.18.51,6.0,,,2683,80,1,2.396240625180289,2.59490661824394,2683,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.132307230 CEST",49.203.212.193,10.74.18.51,6.0,,,2684,80,1,2.699513850319966,2.59490661824394,2684,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.152458619 CEST",89.131.244.221,10.74.18.51,6.0,,,2686,80,1,2.6455933144511468,2.59490661824394,2686,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.162525021 CEST",141.166.123.42,10.74.18.51,6.0,,,2687,80,1,2.467720100474499,2.59490661824394,2687,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.172574853 CEST",83.109.149.11,10.74.18.51,6.0,,,2688,80,1,2.5654483718208256,2.59490661824394,2688,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.182672372 CEST",75.204.168.121,10.74.18.51,6.0,,,2689,80,1,2.9852281360342516,2.59490661824394,2689,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.192727235 CEST",113.1.202.120,10.74.18.51,6.0,,,2690,80,1,2.199687794731328,2.59490661824394,2690,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.203129300 CEST",189.7.75.52,10.74.18.51,6.0,,,2691,80,1,2.6635327548042547,2.59490661824394,2691,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.223331418 CEST",221.223.6.53,10.74.18.51,6.0,,,2693,80,1,2.355388542207534,2.59490661824394,2693,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.233398514 CEST",138.49.131.118,10.74.18.51,6.0,,,2694,80,1,2.35274578087187,2.59490661824394,2694,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.243455686 CEST",115.52.254.221,10.74.18.51,6.0,,,2695,80,1,2.217021885879718,2.59490661824394,2695,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.253554036 CEST",59.244.157.54,10.74.18.51,6.0,,,2696,80,1,2.6031579868726,2.59490661824394,2696,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.263608061 CEST",132.42.134.123,10.74.18.51,6.0,,,2697,80,1,2.305958492868042,2.59490661824394,2697,80,1,1.0,1,1,1,1
,"Jul 10, 2025 10:39:42.293850941 CEST",143.82.43.0,10.74.18.51,6.0,,,2700,80,1,2.663532754804255,2.59490661824394,2700,80,1,1.0,1,1,1,1
